img_name,label,clean_pred_label,clean_pred_prob,adv_normal_pred_label,adv_normal_pred_prob,adv_special_pred_label,adv_special_pred_prob,gen_night_clean_pred_label,gen_night_clean_pred_prob,gen_night_normal_pred_label,gen_night_normal_pred_prob,gen_night_special_pred_label,gen_night_special_pred_prob,gen_night_2_clean_pred_label,gen_night_2_clean_pred_prob,gen_night_2_normal_pred_label,gen_night_2_normal_pred_prob,gen_night_2_special_pred_label,gen_night_2_special_pred_prob,gen_snow_clean_pred_label,gen_snow_clean_pred_prob,gen_snow_normal_pred_label,gen_snow_normal_pred_prob,gen_snow_special_pred_label,gen_snow_special_pred_prob,gen_snow_2_clean_pred_label,gen_snow_2_clean_pred_prob,gen_snow_2_normal_pred_label,gen_snow_2_normal_pred_prob,gen_snow_2_special_pred_label,gen_snow_2_special_pred_prob,gen_dawn_clean_pred_label,gen_dawn_clean_pred_prob,gen_dawn_normal_pred_label,gen_dawn_normal_pred_prob,gen_dawn_special_pred_label,gen_dawn_special_pred_prob,gen_dawn_2_clean_pred_label,gen_dawn_2_clean_pred_prob,gen_dawn_2_normal_pred_label,gen_dawn_2_normal_pred_prob,gen_dawn_2_special_pred_label,gen_dawn_2_special_pred_prob,total_generated_imgs,total_adv_gen_attack_succeeded_normal,avg_prob_gen_attack_succeeded_normal,total_gen_failed_normal,total_adv_gen_attack_succeeded_special,avg_prob_gen_attack_succeeded_special,total_gen_failed_special
road_16,14,14,0.8944891691207886,14,0.8901754021644592,17,0.2547890543937683,14,0.9007777571678162,14,0.8968273997306824,17,0.38559094071388245,14,0.8950707316398621,14,0.8933351039886475,14,0.904258668422699,14,0.9003329277038574,14,0.8898587822914124,14,0.5870937705039978,14,0.8995974063873291,14,0.8963239789009094,14,0.6380307078361511,14,0.8934662342071533,14,0.903868556022644,14,0.6618728041648865,14,0.8951807618141174,14,0.8915109634399414,14,0.9014856815338135,6,0,0.0,6,1,0.38559094071388245,5
road_17,14,14,0.9004576802253723,14,0.8935354948043823,14,0.898677408695221,14,0.8956342339515686,14,0.8931337594985962,14,0.8974932432174683,14,0.899819552898407,14,0.8940343260765076,14,0.8998651504516602,14,0.8943268656730652,14,0.8939430713653564,14,0.8939206600189209,14,0.901206910610199,14,0.8956148624420166,14,0.8985681533813477,14,0.8973428010940552,14,0.8948671221733093,14,0.8982122540473938,14,0.8958801627159119,14,0.8929226398468018,14,0.8963054418563843,6,0,0.0,6,0,0.0,6
road_18,14,14,0.914315402507782,17,0.5684539675712585,17,0.28457915782928467,14,0.905298113822937,14,0.9089102149009705,14,0.874083936214447,14,0.8991639614105225,14,0.904901385307312,14,0.9083729386329651,14,0.910078227519989,14,0.8981397151947021,14,0.86114102602005,14,0.8978092670440674,14,0.9037589430809021,14,0.9051191210746765,14,0.9026652574539185,14,0.8185691237449646,14,0.7866271734237671,14,0.4120384752750397,12,0.4278869032859802,12,0.45519793033599854,6,1,0.4278869032859802,5,1,0.45519793033599854,5
road_19,14,14,0.9064877033233643,3,0.31262436509132385,14,0.643479585647583,14,0.9042589664459229,14,0.735112726688385,14,0.8177111148834229,14,0.6435051560401917,14,0.6538934111595154,13,0.3034934997558594,14,0.9206926226615906,14,0.9501513838768005,14,0.9479840993881226,14,0.8981128334999084,3,0.23490174114704132,3,0.18384511768817902,14,0.9181864857673645,14,0.9464215040206909,14,0.2503200173377991,14,0.9007372856140137,14,0.9243417978286743,14,0.9365530014038086,6,1,0.23490174114704132,5,2,0.2436693087220192,4
road_20,14,14,0.8925237059593201,17,0.7479119300842285,17,0.64439857006073,14,0.8920363187789917,14,0.8377974629402161,14,0.9029576778411865,14,0.8900130391120911,14,0.7866688370704651,14,0.5740693211555481,14,0.8943251371383667,14,0.8189166784286499,17,0.4566076099872589,14,0.8952473402023315,14,0.8296737670898438,17,0.7710285782814026,14,0.8970898389816284,17,0.37115758657455444,17,0.569841206073761,14,0.8978295922279358,17,0.5262364745140076,14,0.7643941640853882,6,2,0.448697030544281,4,3,0.5991591314474741,3
road_21,14,14,0.8957416415214539,14,0.8933117985725403,17,0.5465607643127441,14,0.8987375497817993,14,0.8956316709518433,14,0.9101083874702454,14,0.8976554274559021,14,0.8986965417861938,14,0.8967519402503967,14,0.896124005317688,14,0.8947817087173462,14,0.8925848603248596,14,0.8939104080200195,14,0.8942198157310486,14,0.9044084548950195,14,0.9033417701721191,14,0.900152862071991,14,0.9086304306983948,14,0.8981351256370544,14,0.8979905843734741,14,0.900964081287384,6,0,0.0,6,0,0.0,6
road_22,14,14,0.8996265530586243,17,0.8369780778884888,17,0.7244249582290649,14,0.9086273908615112,17,0.3004476726055145,17,0.3195255398750305,14,0.901300847530365,14,0.677026093006134,14,0.713779091835022,14,0.9055505990982056,17,0.8080226182937622,17,0.7659188508987427,14,0.9017621278762817,14,0.585778534412384,14,0.37072286009788513,14,0.9025075435638428,17,0.8352444171905518,17,0.8320684432983398,14,0.9062203168869019,17,0.5977532267570496,17,0.43204009532928467,6,4,0.6353669837117195,2,4,0.5873882323503494,2
road_23,14,14,0.9030571579933167,14,0.9008388519287109,14,0.902587354183197,14,0.9124909043312073,14,0.905387818813324,14,0.9118598103523254,14,0.9013596177101135,14,0.9000518321990967,14,0.9032170176506042,14,0.9045366644859314,14,0.9005023241043091,14,0.9031960964202881,14,0.9053433537483215,14,0.9025206565856934,14,0.9061663150787354,13,0.4196680188179016,13,0.3914559483528137,13,0.36833301186561584,14,0.9116545915603638,14,0.9084792137145996,14,0.9127715826034546,6,1,0.3914559483528137,5,1,0.36833301186561584,5
road_24,14,14,0.9092139601707458,14,0.8913269639015198,14,0.9179615378379822,14,0.9101840853691101,14,0.8943139910697937,14,0.9273919463157654,14,0.920509934425354,14,0.8991477489471436,14,0.9172888994216919,14,0.9116336107254028,14,0.9025671482086182,14,0.9236137270927429,14,0.9067508578300476,14,0.8976026177406311,14,0.9089558124542236,14,0.9072529673576355,14,0.8935701847076416,14,0.9101321697235107,14,0.9035832285881042,14,0.8972951769828796,14,0.9080727696418762,6,0,0.0,6,0,0.0,6
road_25,14,14,0.8947375416755676,14,0.8872742056846619,14,0.8887062072753906,14,0.9099613428115845,14,0.901383638381958,14,0.9004265666007996,14,0.8989270925521851,14,0.894896924495697,14,0.8955786228179932,14,0.8985474705696106,14,0.8934050798416138,14,0.8955339789390564,14,0.9091169238090515,14,0.896194577217102,14,0.8974307179450989,14,0.899150550365448,14,0.8947796821594238,14,0.8951855897903442,14,0.9009431004524231,14,0.8965253829956055,14,0.8972091674804688,6,0,0.0,6,0,0.0,6
road_26,14,14,0.902011513710022,14,0.892902672290802,14,0.30676838755607605,14,0.8968896269798279,14,0.8943563103675842,14,0.9058027267456055,14,0.8945398926734924,14,0.8939670920372009,14,0.9040144681930542,14,0.8965089321136475,14,0.8935233354568481,14,0.8753318786621094,14,0.8949756026268005,14,0.8947131037712097,14,0.8513092994689941,14,0.9013153910636902,14,0.8942797780036926,14,0.8957028985023499,14,0.9013780355453491,14,0.89354407787323,14,0.9045634269714355,6,0,0.0,6,0,0.0,6
