img_name,label,clean_pred_label,clean_pred_prob,adv_normal_pred_label,adv_normal_pred_prob,adv_special_pred_label,adv_special_pred_prob,gen_night_clean_pred_label,gen_night_clean_pred_prob,gen_night_normal_pred_label,gen_night_normal_pred_prob,gen_night_special_pred_label,gen_night_special_pred_prob,gen_night_2_clean_pred_label,gen_night_2_clean_pred_prob,gen_night_2_normal_pred_label,gen_night_2_normal_pred_prob,gen_night_2_special_pred_label,gen_night_2_special_pred_prob,gen_snow_clean_pred_label,gen_snow_clean_pred_prob,gen_snow_normal_pred_label,gen_snow_normal_pred_prob,gen_snow_special_pred_label,gen_snow_special_pred_prob,gen_snow_2_clean_pred_label,gen_snow_2_clean_pred_prob,gen_snow_2_normal_pred_label,gen_snow_2_normal_pred_prob,gen_snow_2_special_pred_label,gen_snow_2_special_pred_prob,gen_dawn_clean_pred_label,gen_dawn_clean_pred_prob,gen_dawn_normal_pred_label,gen_dawn_normal_pred_prob,gen_dawn_special_pred_label,gen_dawn_special_pred_prob,gen_dawn_2_clean_pred_label,gen_dawn_2_clean_pred_prob,gen_dawn_2_normal_pred_label,gen_dawn_2_normal_pred_prob,gen_dawn_2_special_pred_label,gen_dawn_2_special_pred_prob,total_generated_imgs,total_adv_gen_attack_succeeded_normal,avg_prob_gen_attack_succeeded_normal,total_gen_failed_normal,total_adv_gen_attack_succeeded_special,avg_prob_gen_attack_succeeded_special,total_gen_failed_special
road_12,14,14,0.8981328010559082,17,0.30778059363365173,14,0.8929186463356018,14,0.8995552062988281,14,0.9001296758651733,14,0.897131085395813,14,0.898527979850769,14,0.9015707969665527,14,0.8953227400779724,14,0.9009515643119812,17,0.399196594953537,14,0.8984817266464233,14,0.9014750719070435,14,0.9042744636535645,14,0.898323655128479,14,0.896701455116272,14,0.9001186490058899,14,0.8939780592918396,14,0.8984000086784363,14,0.8999683856964111,14,0.8947944045066833,6,1,0.399196594953537,5,0,0.0,6
road_13,14,14,0.9019891023635864,14,0.8946173787117004,14,0.89597088098526,14,0.8982605338096619,14,0.8989436626434326,14,0.8956575989723206,14,0.8987663388252258,14,0.9000303745269775,14,0.8951637148857117,14,0.9012576341629028,14,0.8978962898254395,14,0.8950618505477905,14,0.9030390381813049,14,0.8981523513793945,14,0.8948458433151245,14,0.8951388001441956,14,0.8963992595672607,14,0.8923337459564209,14,0.8925449848175049,14,0.8928378224372864,14,0.8902482390403748,6,0,0.0,6,0,0.0,6
road_14,14,14,0.904801070690155,17,0.7830597758293152,17,0.7672184109687805,14,0.9071475267410278,17,0.42402419447898865,17,0.8380082249641418,14,0.9092484712600708,14,0.8362736105918884,17,0.6742174625396729,14,0.9010741114616394,14,0.9089995622634888,17,0.5824145674705505,14,0.9026927351951599,14,0.8371567726135254,17,0.6001856923103333,14,0.9093281030654907,17,0.6337240934371948,17,0.8266637921333313,14,0.7804423570632935,17,0.5374777913093567,17,0.4578852653503418,6,3,0.5317420264085134,3,6,0.6632291674613953,0
road_15,14,14,0.897996187210083,14,0.4196113646030426,17,0.7457443475723267,14,0.8956488966941833,14,0.8694433569908142,17,0.5601593255996704,14,0.8995711207389832,14,0.8274991512298584,17,0.6517783999443054,14,0.8958741426467896,14,0.9055635333061218,17,0.5849185585975647,14,0.8982653617858887,14,0.8706488609313965,17,0.6583245396614075,14,0.8970010876655579,14,0.3392760753631592,17,0.820108950138092,14,0.9006362557411194,14,0.8418028354644775,17,0.817317545413971,6,0,0.0,6,6,0.6821012198925018,0
road_16,14,14,0.8944883346557617,14,0.8923602104187012,17,0.2678574323654175,14,0.9007788300514221,14,0.8989502191543579,17,0.38358762860298157,14,0.8950694799423218,14,0.8948612213134766,14,0.9050410985946655,14,0.9003307223320007,14,0.9006291031837463,14,0.4957544207572937,14,0.8995974659919739,14,0.8994713425636292,14,0.623725175857544,14,0.8935483694076538,14,0.9124976396560669,14,0.6656224131584167,14,0.8951814770698547,14,0.8945824503898621,14,0.8994504809379578,6,0,0.0,6,1,0.38358762860298157,5
road_17,14,14,0.9004586338996887,17,0.4058820307254791,14,0.8983765244483948,14,0.8956337571144104,14,0.8692076206207275,14,0.893995463848114,14,0.8998172283172607,14,0.8791194558143616,14,0.8945009708404541,14,0.8943252563476562,14,0.870771050453186,14,0.8928699493408203,14,0.9012056589126587,14,0.24328818917274475,14,0.8960891962051392,14,0.8973453640937805,14,0.31853482127189636,14,0.8947317600250244,14,0.8958818912506104,14,0.79813152551651,14,0.8921166062355042,6,0,0.0,6,0,0.0,6
road_18,14,14,0.9143095016479492,12,0.39594000577926636,17,0.27665063738822937,14,0.9053041338920593,14,0.9075726866722107,14,0.8339687585830688,14,0.8991665244102478,14,0.9036931991577148,14,0.8645972013473511,14,0.9100856781005859,14,0.8940750360488892,14,0.689828097820282,14,0.8978108763694763,14,0.9016865491867065,14,0.8831772208213806,14,0.9026623368263245,14,0.9052079319953918,14,0.4768911600112915,14,0.4117521345615387,12,0.3966165781021118,12,0.461772084236145,6,1,0.3966165781021118,5,1,0.461772084236145,5
road_19,14,14,0.9064872860908508,14,0.8984690308570862,14,0.9096841812133789,14,0.904259443283081,14,0.902816116809845,14,0.9128907918930054,14,0.6436772346496582,14,0.9221449494361877,13,0.697712779045105,14,0.9206977486610413,14,0.9016608595848083,14,0.7677208185195923,14,0.8979828953742981,14,0.9357834458351135,13,0.44860872626304626,14,0.9181574583053589,14,0.9582810997962952,14,0.7016343474388123,14,0.9007408022880554,14,0.8963313102722168,14,0.8988975286483765,6,0,0.0,6,2,0.5731607526540756,4
road_20,14,14,0.8925256133079529,17,0.790172815322876,17,0.7193324565887451,14,0.8920360207557678,14,0.7682576775550842,14,0.8481364250183105,14,0.8900133371353149,14,0.872307538986206,14,0.8593917489051819,14,0.8943251371383667,14,0.5205796360969543,14,0.8412054181098938,14,0.895248293876648,14,0.29077911376953125,14,0.8037049770355225,14,0.897091269493103,17,0.5844153761863708,17,0.5239776372909546,14,0.8978328108787537,17,0.7144020199775696,17,0.6100934743881226,6,2,0.6494086980819702,4,2,0.5670355558395386,4
road_21,14,14,0.8957394361495972,17,0.6422486901283264,17,0.770883321762085,14,0.8987365365028381,14,0.9125282764434814,14,0.8379722833633423,14,0.8976558446884155,14,0.8970662355422974,14,0.8970586657524109,14,0.8961220979690552,14,0.9068045020103455,14,0.6074761748313904,14,0.8939108848571777,14,0.9041475653648376,14,0.9060064554214478,14,0.9033371210098267,14,0.9104790687561035,14,0.8691360354423523,14,0.8981356024742126,14,0.9026553630828857,14,0.9047863483428955,6,0,0.0,6,0,0.0,6
road_22,14,14,0.8996261358261108,17,0.8115842938423157,17,0.7145690321922302,14,0.9086264371871948,17,0.4614989757537842,17,0.484354704618454,14,0.9012999534606934,14,0.9067372679710388,14,0.8227794170379639,14,0.9055469036102295,17,0.6172337532043457,17,0.5350539684295654,14,0.9017621278762817,14,0.580249011516571,17,0.33862751722335815,14,0.9025049209594727,17,0.7645811438560486,17,0.7687171101570129,14,0.9062170386314392,17,0.5303337574005127,17,0.6782679557800293,6,4,0.5934119075536728,2,5,0.561004251241684,1
road_23,14,14,0.9030556678771973,14,0.5522333979606628,14,0.9128067493438721,14,0.9124897122383118,14,0.8122994899749756,14,0.33184513449668884,14,0.901360809803009,14,0.9065738916397095,14,0.9038301110267639,14,0.9045371413230896,14,0.9141644835472107,14,0.909024715423584,14,0.9053425192832947,14,0.908901572227478,14,0.9158188700675964,13,0.4194718301296234,14,0.8891170620918274,13,0.16993919014930725,14,0.9116515517234802,14,0.9239810705184937,14,0.9119651913642883,6,0,0.0,6,1,0.16993919014930725,5
road_24,14,14,0.909216046333313,14,0.5565831661224365,14,0.9138217568397522,14,0.9101924896240234,14,0.9295217990875244,14,0.9076396226882935,14,0.9205182194709778,14,0.9102470278739929,14,0.9121711850166321,14,0.911632776260376,14,0.9286314249038696,14,0.9153875708580017,14,0.906753420829773,14,0.9169638156890869,14,0.9077219367027283,14,0.9072501063346863,14,0.911101758480072,14,0.910102128982544,14,0.9035825133323669,14,0.9085569381713867,14,0.9046584367752075,6,0,0.0,6,0,0.0,6
road_25,14,14,0.894736647605896,14,0.8872338533401489,14,0.8888015747070312,14,0.9099569916725159,14,0.9017303586006165,14,0.8947330117225647,14,0.8989241123199463,14,0.8951272368431091,14,0.8952208757400513,14,0.8985474705696106,14,0.8944068551063538,14,0.8933618664741516,14,0.9091172218322754,14,0.8963335156440735,14,0.8940138816833496,14,0.8991502523422241,14,0.8943824768066406,14,0.8939784169197083,14,0.9009429812431335,14,0.896781861782074,14,0.8975920677185059,6,0,0.0,6,0,0.0,6
road_26,14,14,0.9020131826400757,14,0.89630526304245,14,0.8926099538803101,14,0.8968917727470398,14,0.8958369493484497,14,0.8805955052375793,14,0.8945418000221252,14,0.8926901817321777,14,0.9018092751502991,14,0.8965091109275818,14,0.8958255648612976,14,0.9063063263893127,14,0.8949761390686035,14,0.894835889339447,14,0.7443379163742065,14,0.9013163447380066,14,0.8969417214393616,14,0.8859771490097046,14,0.9013782143592834,14,0.9008303880691528,14,0.8854833841323853,6,0,0.0,6,0,0.0,6
