img_name,label,clean_pred_label,clean_pred_prob,adv_normal_pred_label,adv_normal_pred_prob,adv_special_pred_label,adv_special_pred_prob,gen_night_clean_pred_label,gen_night_clean_pred_prob,gen_night_normal_pred_label,gen_night_normal_pred_prob,gen_night_special_pred_label,gen_night_special_pred_prob,gen_night_2_clean_pred_label,gen_night_2_clean_pred_prob,gen_night_2_normal_pred_label,gen_night_2_normal_pred_prob,gen_night_2_special_pred_label,gen_night_2_special_pred_prob,gen_snow_clean_pred_label,gen_snow_clean_pred_prob,gen_snow_normal_pred_label,gen_snow_normal_pred_prob,gen_snow_special_pred_label,gen_snow_special_pred_prob,gen_snow_2_clean_pred_label,gen_snow_2_clean_pred_prob,gen_snow_2_normal_pred_label,gen_snow_2_normal_pred_prob,gen_snow_2_special_pred_label,gen_snow_2_special_pred_prob,gen_dawn_clean_pred_label,gen_dawn_clean_pred_prob,gen_dawn_normal_pred_label,gen_dawn_normal_pred_prob,gen_dawn_special_pred_label,gen_dawn_special_pred_prob,gen_dawn_2_clean_pred_label,gen_dawn_2_clean_pred_prob,gen_dawn_2_normal_pred_label,gen_dawn_2_normal_pred_prob,gen_dawn_2_special_pred_label,gen_dawn_2_special_pred_prob,total_generated_imgs,total_adv_gen_attack_succeeded_normal,avg_prob_gen_attack_succeeded_normal,total_gen_failed_normal,total_adv_gen_attack_succeeded_special,avg_prob_gen_attack_succeeded_special,total_gen_failed_special
road_12,12,12,0.9011723399162292,0,0.29339370131492615,12,0.20761039853096008,12,0.8710697293281555,12,0.2862635552883148,12,0.29964306950569153,12,0.8549937605857849,12,0.31287020444869995,12,0.24303968250751495,12,0.8899374008178711,0,0.2990669012069702,12,0.2305355817079544,12,0.8980247378349304,12,0.6229245066642761,12,0.36423391103744507,12,0.87392258644104,0,0.406658411026001,12,0.31510376930236816,12,0.850272536277771,12,0.3530781865119934,12,0.24648569524288177,6,2,0.3528626561164856,4,0,0.0,6
road_13,12,12,0.8253232836723328,11,0.3054983913898468,7,0.25487974286079407,12,0.8134205937385559,11,0.2203989028930664,12,0.28256985545158386,12,0.7759169936180115,12,0.2946532070636749,12,0.31234267354011536,12,0.7819705605506897,12,0.20304396748542786,12,0.30594998598098755,12,0.8538359999656677,12,0.4464610815048218,12,0.4432612657546997,12,0.8491285443305969,12,0.21630537509918213,12,0.23418688774108887,12,0.7868612408638,12,0.2103613317012787,12,0.277474969625473,6,1,0.2203989028930664,5,0,0.0,6
road_14,12,12,0.8957691192626953,14,0.7686665058135986,11,0.7211360335350037,12,0.8691803216934204,14,0.6324887871742249,11,0.6725056767463684,12,0.8517078161239624,14,0.49266761541366577,11,0.6679378151893616,12,0.8693378567695618,14,0.4957585334777832,11,0.7117577195167542,12,0.9179480075836182,14,0.4359748661518097,14,0.2958866059780121,12,0.8902794122695923,14,0.6653503179550171,11,0.48067763447761536,12,0.806405246257782,14,0.6854694485664368,6,0.37018558382987976,6,6,0.5679515947898229,0,6,0.5331585059563319,0
road_15,12,12,0.875208854675293,2,0.49916812777519226,8,0.37609341740608215,12,0.8889676332473755,2,0.4436993896961212,8,0.29777806997299194,12,0.8804821372032166,2,0.4369279146194458,8,0.49162429571151733,12,0.8929842114448547,2,0.47246283292770386,8,0.4313989281654358,12,0.897139310836792,2,0.5159609913825989,2,0.2296960949897766,12,0.895427942276001,2,0.5710447430610657,8,0.2810681164264679,12,0.8940405249595642,2,0.5454725027084351,2,0.38469794392585754,6,6,0.4975947290658951,0,6,0.3527105748653412,0
road_16,12,12,0.8813936114311218,0,0.2681747078895569,0,0.2943740785121918,12,0.8906075954437256,0,0.245639830827713,0,0.26803675293922424,12,0.9045924544334412,0,0.1535966694355011,0,0.16238394379615784,12,0.8918687701225281,0,0.4461035430431366,0,0.4879893958568573,12,0.8278412222862244,2,0.18854719400405884,0,0.19209428131580353,12,0.8935061097145081,0,0.3470306396484375,0,0.3800814747810364,12,0.9121349453926086,2,0.2630216181278229,2,0.24159251153469086,6,6,0.2739899158477783,0,6,0.28869639337062836,0
road_17,12,12,0.907399594783783,4,0.5748422741889954,7,0.4587201476097107,12,0.9026393890380859,12,0.4495221674442291,12,0.37320101261138916,12,0.8806720972061157,12,0.3497192859649658,7,0.36499741673469543,12,0.8929916024208069,4,0.36880531907081604,7,0.33815231919288635,12,0.9022031426429749,4,0.2576236128807068,7,0.5139407515525818,12,0.9157237410545349,12,0.24633632600307465,7,0.41007643938064575,12,0.8980810642242432,4,0.26339346170425415,7,0.43827885389328003,6,3,0.29660746455192566,3,5,0.41308915615081787,1
road_18,12,12,0.9154868721961975,0,0.3806932866573334,8,0.654693603515625,12,0.8522531986236572,0,0.29938948154449463,7,0.16492536664009094,12,0.890064537525177,0,0.40480026602745056,8,0.4591730237007141,12,0.8738896250724792,0,0.6340373158454895,8,0.40669986605644226,12,0.879855751991272,0,0.5151715278625488,8,0.32891905307769775,12,0.9017327427864075,0,0.5564062595367432,8,0.5962532162666321,12,0.8202033042907715,4,0.3200244605541229,8,0.6502308249473572,6,6,0.4549715518951416,0,6,0.4343668917814891,0
road_19,12,12,0.8633045554161072,11,0.5119808912277222,11,0.547980546951294,12,0.8940637707710266,11,0.38787755370140076,11,0.5185385942459106,12,0.7978305816650391,4,0.5477243661880493,4,0.6636701226234436,12,0.8723205924034119,11,0.45328038930892944,11,0.5613595247268677,12,0.8102124929428101,11,0.5698059797286987,11,0.5780404806137085,12,0.7237542271614075,11,0.301582932472229,11,0.3709509074687958,12,0.8588652610778809,11,0.46167516708374023,11,0.5150818228721619,6,6,0.45365773141384125,0,6,0.5346069087584814,0
road_20,12,12,0.8619087338447571,11,0.4968445897102356,11,0.4942522346973419,12,0.8676872849464417,12,0.21933524310588837,2,0.23835806548595428,12,0.8826443552970886,12,0.28091147541999817,12,0.24351882934570312,12,0.8532114624977112,4,0.2680705487728119,4,0.256537526845932,12,0.7901175022125244,11,0.30326777696609497,11,0.304579496383667,12,0.8599116802215576,11,0.5777758359909058,11,0.5654023885726929,12,0.8378276824951172,11,0.36710110306739807,11,0.36057913303375244,6,4,0.3790538161993027,2,5,0.34509132206439974,1
road_21,12,12,0.8633342385292053,11,0.4094662070274353,11,0.21522048115730286,12,0.8843024373054504,12,0.3488180935382843,12,0.43468159437179565,12,0.9018464088439941,12,0.7526712417602539,12,0.7572152614593506,12,0.8807432055473328,12,0.2948998212814331,12,0.35128626227378845,12,0.9068050980567932,12,0.6638191342353821,12,0.6367964148521423,12,0.8834740519523621,11,0.3519502580165863,12,0.2541072368621826,12,0.897260308265686,11,0.306762158870697,12,0.42250514030456543,6,2,0.32935620844364166,4,0,0.0,6
road_22,12,12,0.8981598019599915,7,0.8543502688407898,0,0.3820669651031494,12,0.8604882955551147,7,0.58222895860672,0,0.43791061639785767,12,0.8644083738327026,7,0.7091366052627563,11,0.18391942977905273,12,0.8850005865097046,7,0.6427657008171082,0,0.16214536130428314,12,0.8287520408630371,7,0.7690008282661438,2,0.2814711034297943,12,0.88642418384552,7,0.8432543277740479,2,0.28394290804862976,12,0.839726448059082,7,0.7635378241539001,0,0.4305659532546997,6,6,0.7183207074801127,0,6,0.2966592287023862,0
road_23,12,12,0.7182614207267761,6,0.5292402505874634,0,0.26192206144332886,12,0.6819474101066589,6,0.24275042116641998,0,0.4507400095462799,12,0.48967599868774414,15,0.1539010852575302,4,0.2130531668663025,12,0.6237163543701172,6,0.5192933678627014,0,0.3107154369354248,12,0.5884931683540344,6,0.3486528694629669,0,0.26350945234298706,12,0.6188545227050781,6,0.2328343689441681,0,0.31956034898757935,12,0.5887802839279175,0,0.2497411072254181,0,0.28944116830825806,6,6,0.2911955366532008,0,6,0.3078365971644719,0
road_24,12,11,0.26629433035850525,11,0.7864867448806763,11,0.5672845244407654,12,0.3851430416107178,11,0.5191602110862732,11,0.3664797246456146,12,0.17088337242603302,11,0.2918449342250824,11,0.17668744921684265,12,0.48929840326309204,11,0.41251614689826965,0,0.29241716861724854,12,0.21705815196037292,11,0.2090570032596588,6,0.17869676649570465,15,0.13113665580749512,11,0.6702041029930115,11,0.4848025441169739,12,0.24625882506370544,11,0.4424753189086914,11,0.2767067849636078,6,6,0.4242096195618312,0,6,0.295965073009332,0
road_25,12,12,0.8477898836135864,4,0.5786532163619995,4,0.45977336168289185,12,0.9122164249420166,12,0.5909976959228516,12,0.5159196257591248,12,0.8556531667709351,12,0.6258088946342468,12,0.510834276676178,12,0.8760761022567749,11,0.22932204604148865,12,0.2479962259531021,12,0.8771428465843201,12,0.43818455934524536,12,0.3480702042579651,12,0.8860057592391968,12,0.2657407820224762,12,0.27169886231422424,12,0.8821102380752563,12,0.4126211702823639,12,0.4274221658706665,6,1,0.22932204604148865,5,0,0.0,6
road_26,12,12,0.879838228225708,7,0.37825679779052734,8,0.16281922161579132,12,0.870069146156311,7,0.5606697797775269,12,0.276401549577713,12,0.8501383066177368,7,0.2846445143222809,4,0.4580249488353729,12,0.8645922541618347,7,0.7316843867301941,8,0.19004681706428528,12,0.8626192212104797,7,0.632680356502533,4,0.31982359290122986,12,0.8643120527267456,7,0.3768368363380432,8,0.1968836784362793,12,0.8586346507072449,7,0.3549729585647583,4,0.27853676676750183,6,6,0.4902481387058894,0,5,0.28866316080093385,1
