img_name,label,clean_pred_label,clean_pred_prob,adv_normal_pred_label,adv_normal_pred_prob,adv_special_pred_label,adv_special_pred_prob,gen_night_clean_pred_label,gen_night_clean_pred_prob,gen_night_normal_pred_label,gen_night_normal_pred_prob,gen_night_special_pred_label,gen_night_special_pred_prob,gen_night_2_clean_pred_label,gen_night_2_clean_pred_prob,gen_night_2_normal_pred_label,gen_night_2_normal_pred_prob,gen_night_2_special_pred_label,gen_night_2_special_pred_prob,gen_snow_clean_pred_label,gen_snow_clean_pred_prob,gen_snow_normal_pred_label,gen_snow_normal_pred_prob,gen_snow_special_pred_label,gen_snow_special_pred_prob,gen_snow_2_clean_pred_label,gen_snow_2_clean_pred_prob,gen_snow_2_normal_pred_label,gen_snow_2_normal_pred_prob,gen_snow_2_special_pred_label,gen_snow_2_special_pred_prob,gen_dawn_clean_pred_label,gen_dawn_clean_pred_prob,gen_dawn_normal_pred_label,gen_dawn_normal_pred_prob,gen_dawn_special_pred_label,gen_dawn_special_pred_prob,gen_dawn_2_clean_pred_label,gen_dawn_2_clean_pred_prob,gen_dawn_2_normal_pred_label,gen_dawn_2_normal_pred_prob,gen_dawn_2_special_pred_label,gen_dawn_2_special_pred_prob,total_generated_imgs,total_adv_gen_attack_succeeded_normal,avg_prob_gen_attack_succeeded_normal,total_gen_failed_normal,total_adv_gen_attack_succeeded_special,avg_prob_gen_attack_succeeded_special,total_gen_failed_special
road_13,12,12,0.8252847194671631,11,0.3348863422870636,7,0.25492939352989197,12,0.8134562373161316,12,0.270948201417923,12,0.28271621465682983,12,0.7760446667671204,12,0.37275055050849915,12,0.3124910891056061,12,0.7819564938545227,12,0.29749253392219543,12,0.305990070104599,12,0.8538997769355774,12,0.5678776502609253,12,0.4434473216533661,12,0.8491399884223938,12,0.2720605731010437,12,0.23416562378406525,12,0.7868906855583191,12,0.24852225184440613,12,0.2775850296020508,6,0,0.0,6,0,0.0,6
road_14,12,12,0.8957297801971436,14,0.7685528993606567,11,0.720997154712677,12,0.8691186308860779,14,0.6324206590652466,11,0.6724448204040527,12,0.8516084551811218,14,0.49262720346450806,11,0.6680099964141846,12,0.8692895770072937,14,0.49568647146224976,11,0.7117577791213989,12,0.9179439544677734,14,0.43597567081451416,14,0.29584574699401855,12,0.8901936411857605,14,0.6652964353561401,11,0.4805956184864044,12,0.8063055872917175,14,0.6855287551879883,6,0.37007811665534973,6,6,0.5679225325584412,0,6,0.5331220130125681,0
road_15,12,12,0.8751537799835205,2,0.4990480840206146,8,0.3764873445034027,12,0.8889201879501343,2,0.44372570514678955,8,0.29790788888931274,12,0.8804788589477539,2,0.4369039833545685,8,0.4918152093887329,12,0.8929557204246521,2,0.472312331199646,8,0.4319451153278351,12,0.8971150517463684,2,0.5158986449241638,2,0.22955632209777832,12,0.8953697085380554,2,0.5709248781204224,8,0.2811826765537262,12,0.8940446376800537,2,0.5455561876296997,2,0.38451406359672546,6,6,0.49755362172921497,0,6,0.3528202126423518,0
road_16,12,12,0.8814145922660828,0,0.2681717872619629,0,0.2943216562271118,12,0.8906019330024719,0,0.24555213749408722,0,0.2679218053817749,12,0.9045913815498352,0,0.1536111980676651,0,0.16239769756793976,12,0.8918907642364502,0,0.44610831141471863,0,0.4880549907684326,12,0.8279080986976624,2,0.1884731501340866,0,0.19213415682315826,12,0.8935241103172302,0,0.3470323085784912,0,0.38011056184768677,12,0.9121319055557251,2,0.2629273235797882,2,0.24153074622154236,6,6,0.2739507382114728,0,6,0.2886916597684224,0
road_17,12,12,0.9073856472969055,4,0.5750226974487305,7,0.45877984166145325,12,0.90263831615448,12,0.44951826333999634,12,0.3732436001300812,12,0.8806692361831665,12,0.34962987899780273,7,0.3651643395423889,12,0.893013596534729,4,0.3690510094165802,7,0.3380836248397827,12,0.9022383689880371,4,0.257700115442276,7,0.5139088034629822,12,0.9157398343086243,12,0.24621134996414185,7,0.41023415327072144,12,0.8980904221534729,4,0.2633037567138672,7,0.4383423626422882,6,3,0.29668496052424115,3,5,0.4131466567516327,1
road_18,12,12,0.9154627919197083,0,0.38090163469314575,4,0.2838330566883087,12,0.8522390127182007,0,0.29928869009017944,11,0.25642332434654236,12,0.8900986909866333,0,0.40472936630249023,0,0.3020499646663666,12,0.8739269375801086,0,0.6338672637939453,0,0.46502891182899475,12,0.8798514008522034,0,0.5151501297950745,0,0.45928555727005005,12,0.90174400806427,0,0.5561123490333557,0,0.4494103789329529,12,0.8201410174369812,4,0.3202180564403534,4,0.33114150166511536,6,6,0.4548943092425664,0,6,0.377223273118337,0
road_19,12,12,0.8632648587226868,11,0.5020052790641785,11,0.5479284524917603,12,0.8940777778625488,11,0.3604888319969177,11,0.5186512470245361,12,0.7978829741477966,4,0.5564805269241333,4,0.6638240814208984,12,0.8723281025886536,11,0.4410021901130676,11,0.5613365769386292,12,0.8103180527687073,11,0.5713655352592468,11,0.5781353116035461,12,0.7238199710845947,11,0.29677316546440125,11,0.37095773220062256,12,0.8588342070579529,11,0.45694756507873535,11,0.5149953961372375,6,6,0.44717630247275036,0,6,0.534650057554245,0
road_20,12,12,0.861948549747467,11,0.4969855546951294,11,0.49439874291419983,12,0.8677016496658325,12,0.21929436922073364,2,0.238304004073143,12,0.8826599717140198,12,0.2807813882827759,12,0.24333032965660095,12,0.8532246947288513,4,0.26812848448753357,4,0.25661125779151917,12,0.7901659607887268,11,0.30338749289512634,11,0.30460092425346375,12,0.859889566898346,11,0.577771008014679,11,0.565451443195343,12,0.837820291519165,11,0.3671739101409912,11,0.36058908700942993,6,4,0.3791152238845825,2,5,0.34511134326457976,1
road_21,12,12,0.863275408744812,11,0.40975838899612427,11,0.21542122960090637,12,0.8843151926994324,12,0.34907272458076477,12,0.43491142988204956,12,0.9018661379814148,12,0.7527251839637756,12,0.7572774887084961,12,0.8807611465454102,12,0.29467421770095825,12,0.3513285219669342,12,0.9068508744239807,12,0.6639496684074402,12,0.6368355751037598,12,0.8834964632987976,11,0.35213810205459595,12,0.2538605332374573,12,0.8972681760787964,11,0.30675581097602844,12,0.4224556088447571,6,2,0.3294469565153122,4,0,0.0,6
road_22,12,12,0.898155689239502,7,0.8544281125068665,0,0.38191333413124084,12,0.8604847192764282,7,0.5822668075561523,0,0.4377499222755432,12,0.8644086718559265,7,0.7092345952987671,11,0.18386487662792206,12,0.8850075006484985,7,0.6427474021911621,0,0.161957785487175,12,0.8287811875343323,7,0.7690362930297852,2,0.28140076994895935,12,0.8864251375198364,7,0.8433035016059875,2,0.2841140925884247,12,0.8397347927093506,7,0.7635205388069153,0,0.4305211305618286,6,6,0.7183515230814616,0,6,0.29660142958164215,0
road_23,12,12,0.7183730602264404,6,0.6569297909736633,0,0.2833431363105774,12,0.6818508505821228,6,0.3304586410522461,0,0.4872574806213379,12,0.48973533511161804,6,0.16450825333595276,4,0.21384426951408386,12,0.6238628029823303,6,0.6044568419456482,0,0.34173157811164856,12,0.5884639024734497,6,0.4371357560157776,0,0.28864794969558716,12,0.6190463304519653,6,0.29883167147636414,0,0.3690246641635895,12,0.5888462066650391,6,0.21050512790679932,0,0.3028276562690735,6,6,0.34098271528879803,0,6,0.3338889330625534,0
road_24,12,11,0.26622214913368225,11,0.786505937576294,11,0.5672765970230103,12,0.3851177990436554,11,0.5191047787666321,11,0.3664233088493347,12,0.17087402939796448,11,0.2917783856391907,11,0.1766701191663742,12,0.4893072843551636,11,0.412629634141922,0,0.2923277020454407,12,0.21713361144065857,11,0.20910654962062836,6,0.17866286635398865,15,0.1311250925064087,11,0.6703019738197327,11,0.48486328125,12,0.24628464877605438,11,0.4423395097255707,11,0.27664464712142944,6,6,0.4242101386189461,0,6,0.29593198746442795,0
road_25,12,12,0.8478091955184937,4,0.5788546204566956,4,0.39990007877349854,12,0.912229597568512,12,0.5911806225776672,12,0.5137364864349365,12,0.8557081818580627,12,0.626039445400238,12,0.4997294247150421,12,0.8760788440704346,11,0.22929738461971283,12,0.2583821713924408,12,0.8771342039108276,12,0.4381888210773468,12,0.3583473563194275,12,0.8860776424407959,12,0.26567864418029785,12,0.2878713607788086,12,0.8821539282798767,12,0.41277337074279785,12,0.4130052626132965,6,1,0.22929738461971283,5,0,0.0,6
road_26,12,12,0.8798381090164185,7,0.37836602330207825,8,0.16282781958580017,12,0.8700574040412903,7,0.560778021812439,12,0.2762817144393921,12,0.850189745426178,7,0.28477346897125244,4,0.45803800225257874,12,0.8646194338798523,7,0.7317836284637451,8,0.19013608992099762,12,0.862646222114563,7,0.6327201724052429,4,0.3200995922088623,12,0.8642972111701965,7,0.3766622245311737,8,0.1969386339187622,12,0.8586057424545288,7,0.35505443811416626,4,0.2784266769886017,6,6,0.49029532571633655,0,5,0.28872779905796053,1
